TIME,SPEED
60.484,54.1170
60.486,54.1149
60.488,54.1127
60.490,54.1106
60.492,54.1084
60.494,54.1063
60.496,54.1041
60.498,54.1019
60.500,54.0998
60.502,54.0976
60.504,54.0955
60.506,54.0933
60.508,54.0912
60.510,54.0890
60.512,54.0869
60.514,54.0847
60.516,54.0826
60.518,54.0804
60.520,54.0782
60.522,54.0761
60.524,54.0739
60.526,54.0718
60.528,54.0696
60.530,54.0675
60.532,54.0653
60.534,54.0632
60.536,54.0610
60.538,54.0589
60.540,54.0567
60.542,54.0546
60.544,54.0524
60.546,54.0503
60.548,54.0481
60.550,54.0460
60.552,54.0438
60.554,54.0417
60.556,54.0395
60.558,54.0374
60.560,54.0352
60.562,54.0330
60.564,54.0309
60.566,54.0287
60.568,54.0266
60.570,54.0244
60.572,54.0223
60.574,54.0201
60.576,54.0180
60.578,54.0158
60.580,54.0137
60.582,54.0115
60.584,54.0094
60.586,54.0072
60.588,54.0051
60.590,54.0029
60.592,54.0008
60.594,53.9986
60.596,53.9965
60.598,53.9943
60.600,53.9922
60.602,53.9900
60.604,53.9879
60.606,53.9857
60.608,53.9836
60.610,53.9814
60.612,53.9793
60.614,53.9771
60.616,53.9750
60.618,53.9728
60.620,53.9707
60.622,53.9685
60.624,53.9664
60.626,53.9642
60.628,53.9621
60.630,53.9599
60.632,53.9578
60.634,53.9556
60.636,53.9535
60.638,53.9513
60.640,53.9492
60.642,53.9470
60.644,53.9449
60.646,53.9427
60.648,53.9406
60.650,53.9384
60.652,53.9363
60.654,53.9341
60.656,53.9320
60.658,53.9298
60.660,53.9277
60.662,53.9255
60.664,53.9234
60.666,53.9212
60.668,53.9191
60.670,53.9170
60.672,53.9148
60.674,53.9127
60.676,53.9105
60.678,53.9083
60.680,53.9062
60.682,53.9040
60.684,53.9019
60.686,53.8998
60.688,53.8976
60.690,53.8955
60.692,53.8933
60.694,53.8912
60.696,53.8890
60.698,53.8869
60.700,53.8847
60.702,53.8826
60.704,53.8804
60.706,53.8783
60.708,53.8761
60.710,53.8740
60.712,53.8718
60.714,53.8697
60.716,53.8675
60.718,53.8654
60.720,53.8632
60.722,53.8611
60.724,53.8589
60.726,53.8568
60.728,53.8546
60.730,53.8525
60.732,53.8504
60.734,53.8482
60.736,53.8461
60.738,53.8439
60.740,53.8418
60.742,53.8396
60.744,53.8375
60.746,53.8353
60.748,53.8332
60.750,53.8310
60.752,53.8289
60.754,53.8268
60.756,53.8246
60.758,53.8225
60.760,53.8203
60.762,53.8182
60.764,53.8160
60.766,53.8139
60.768,53.8117
60.770,53.8096
60.772,53.8074
60.774,53.8053
60.776,53.8032
60.778,53.8010
60.780,53.7989
60.782,53.7967
60.784,53.7946
60.786,53.7924
60.788,53.7903
60.790,53.7881
60.792,53.7860
60.794,53.7839
60.796,53.7817
60.798,53.7796
60.800,53.7774
60.802,53.7753
60.804,53.7731
60.806,53.7710
60.808,53.7688
60.810,53.7667
60.812,53.7645
60.814,53.7624
60.816,53.7603
60.818,53.7581
60.820,53.7560
60.822,53.7538
60.824,53.7517
60.826,53.7495
60.828,53.7474
60.830,53.7453
60.832,53.7431
60.834,53.7410
60.836,53.7388
60.838,53.7367
60.840,53.7345
60.842,53.7324
60.844,53.7302
60.846,53.7281
60.848,53.7260
60.850,53.7238
60.852,53.7217
60.854,53.7195
60.856,53.7174
60.858,53.7152
60.860,53.7131
60.862,53.7110
60.864,53.7088
60.866,53.7067
60.868,53.7045
60.870,53.7024
60.872,53.7003
60.874,53.6981
60.876,53.6960
60.878,53.6938
60.880,53.6917
60.882,53.6895
60.884,53.6874
60.886,53.6853
60.888,53.6831
60.890,53.6810
60.892,53.6788
60.894,53.6767
60.896,53.6746
60.898,53.6724
60.900,53.6703
60.902,53.6681
60.904,53.6660
60.906,53.6638
60.908,53.6617
60.910,53.6596
60.912,53.6574
60.914,53.6553
60.916,53.6531
60.918,53.6510
60.920,53.6489
60.922,53.6467
60.924,53.6446
60.926,53.6424
60.928,53.6403
60.930,53.6382
60.932,53.6360
60.934,53.6339
60.936,53.6317
60.938,53.6296
60.940,53.6274
60.941,53.6253
60.943,53.6232
60.945,53.6210
60.947,53.6189
60.949,53.6168
60.951,53.6146
60.953,53.6125
60.955,53.6103
60.957,53.6082
60.959,53.6061
60.961,53.6039
60.963,53.6018
60.965,53.5996
60.967,53.5975
60.969,53.5954
60.971,53.5932
60.973,53.5911
60.975,53.5889
60.977,53.5868
60.979,53.5847
60.981,53.5825
60.983,53.5804
60.985,53.5782
60.987,53.5761
60.989,53.5740
60.991,53.5718
60.993,53.5697
60.995,53.5676
60.997,53.5654
60.999,53.5633
61.001,53.5611
61.003,53.5590
61.005,53.5569
61.007,53.5547
61.009,53.5526
61.011,53.5505
61.013,53.5483
61.015,53.5462
61.017,53.5440
61.019,53.5419
61.021,53.5398
61.023,53.5376
61.025,53.5355
61.027,53.5333
61.029,53.5312
61.031,53.5291
61.033,53.5269
61.035,53.5248
61.037,53.5227
61.039,53.5205
61.041,53.5184
61.043,53.5163
61.045,53.5141
61.047,53.5120
61.049,53.5098
61.051,53.5077
61.053,53.5056
61.055,53.5034
61.057,53.5013
61.059,53.4992
61.061,53.4970
61.063,53.4949
61.065,53.4927
61.067,53.4906
61.069,53.4885
61.071,53.4864
61.073,53.4842
61.075,53.4821
61.077,53.4799
61.079,53.4778
61.081,53.4757
61.083,53.4735
61.085,53.4714
61.087,53.4693
61.089,53.4671
61.091,53.4650
61.093,53.4629
61.095,53.4607
61.097,53.4586
61.099,53.4565
61.101,53.4543
61.103,53.4522
61.105,53.4500
61.107,53.4479
61.109,53.4458
61.111,53.4436
61.113,53.4415
61.115,53.4394
61.117,53.4372
61.119,53.4351
61.121,53.4330
61.123,53.4308
61.125,53.4287
61.127,53.4266
61.129,53.4244
61.131,53.4223
61.133,53.4202
61.135,53.4180
61.137,53.4159
61.139,53.4138
61.141,53.4116
61.143,53.4095
61.145,53.4074
61.147,53.4052
61.149,53.4031
61.151,53.4010
61.153,53.3988
61.155,53.3967
61.157,53.3946
61.159,53.3924
61.161,53.3903
61.163,53.3882
61.165,53.3860
61.167,53.3839
61.169,53.3818
61.171,53.3796
61.173,53.3775
61.175,53.3754
61.177,53.3732
61.179,53.3711
61.181,53.3690
61.183,53.3668
61.185,53.3647
61.187,53.3626
61.189,53.3604
61.191,53.3583
61.193,53.3562
61.195,53.3541
61.197,53.3519
61.199,53.3498
61.201,53.3477
61.203,53.3455
61.205,53.3434
61.207,53.3413
61.209,53.3391
61.211,53.3370
61.213,53.3349
61.215,53.3327
61.217,53.3306
61.219,53.3285
61.221,53.3263
61.223,53.3242
61.225,53.3221
61.227,53.3200
61.229,53.3178
61.231,53.3157
61.233,53.3136
61.235,53.3114
61.237,53.3093
61.239,53.3072
61.241,53.3051
61.243,53.3029
61.245,53.3008
61.247,53.2987
61.249,53.2965
61.251,53.2944
61.253,53.2923
61.255,53.2901
61.257,53.2880
61.259,53.2859
61.261,53.2838
61.263,53.2816
61.265,53.2795
61.267,53.2773
61.269,53.2752
61.271,53.2731
61.273,53.2710
61.275,53.2689
61.277,53.2667
61.279,53.2646
61.281,53.2625
61.283,53.2604
61.285,53.2582
61.287,53.2561
61.289,53.2540
61.291,53.2518
61.293,53.2497
61.295,53.2476
61.297,53.2455
61.299,53.2433
61.301,53.2412
61.303,53.2391
61.305,53.2369
61.307,53.2348
61.309,53.2327
61.311,53.2306
61.313,53.2284
61.315,53.2263
61.317,53.2242
61.319,53.2221
61.321,53.2199
61.323,53.2178
61.325,53.2157
61.327,53.2135
61.329,53.2114
61.331,53.2093
61.333,53.2072
61.335,53.2050
61.337,53.2029
61.339,53.2008
61.341,53.1987
61.343,53.1965
61.345,53.1944
61.347,53.1923
61.349,53.1902
61.351,53.1880
61.353,53.1859
61.355,53.1838
61.357,53.1817
61.359,53.1795
61.361,53.1774
61.363,53.1753
61.365,53.1732
61.367,53.1710
61.369,53.1689
61.371,53.1668
61.373,53.1647
61.375,53.1625
61.377,53.1604
61.379,53.1583
61.381,53.1562
61.383,53.1540
61.385,53.1519
61.387,53.1498
61.389,53.1477
61.391,53.1455
61.393,53.1434
61.395,53.1413
61.397,53.1392
61.399,53.1371
61.401,53.1349
61.403,53.1328
61.405,53.1307
61.407,53.1286
61.409,53.1265
61.411,53.1243
61.413,53.1222
61.415,53.1201
61.417,53.1180
61.419,53.1158
61.421,53.1137
61.423,53.1116
61.425,53.1095
61.427,53.1074
61.429,53.1052
61.431,53.1031
61.433,53.1010
61.435,53.0989
61.437,53.0967
61.439,53.0946
61.441,53.0925
61.443,53.0904
61.445,53.0883
61.447,53.0861
61.449,53.0840
61.451,53.0819
61.453,53.0798
61.455,53.0776
61.457,53.0755
61.459,53.0734
61.461,53.0713
61.463,53.0692
61.465,53.0670
61.467,53.0649
61.469,53.0628
61.471,53.0607
61.473,53.0586
61.475,53.0564
61.477,53.0543
61.479,53.0522
61.481,53.0501
61.483,53.0480
61.485,53.0458
61.487,53.0437
61.489,53.0416
61.491,53.0395
61.493,53.0374
61.495,53.0353
61.497,53.0331
61.499,53.0310
61.501,53.0289
61.503,53.0268
61.505,53.0247
61.507,53.0225
61.509,53.0204
61.511,53.0183
61.513,53.0162
61.515,53.0141
61.517,53.0119
61.519,53.0098
61.521,53.0077
61.523,53.0056
61.525,53.0035
61.527,53.0014
61.529,52.9993
61.531,52.9971
61.533,52.9950
61.535,52.9929
61.537,52.9908
61.539,52.9887
61.541,52.9865
61.543,52.9844
61.545,52.9823
61.547,52.9802
61.549,52.9781
61.551,52.9760
61.553,52.9738
61.555,52.9717
61.557,52.9696
61.559,52.9675
61.561,52.9654
61.563,52.9633
61.565,52.9612
61.567,52.9590
61.569,52.9569
61.571,52.9548
61.573,52.9527
61.575,52.9506
61.577,52.9485
61.579,52.9463
61.581,52.9442
61.583,52.9421
61.585,52.9400
61.587,52.9379
61.589,52.9358
61.591,52.9336
61.593,52.9315
61.595,52.9294
61.597,52.9273
61.599,52.9252
61.601,52.9231
61.603,52.9210
61.605,52.9188
61.607,52.9167
61.609,52.9146
61.611,52.9125
61.613,52.9104
61.615,52.9083
61.617,52.9062
61.619,52.9041
61.621,52.9019
61.623,52.8998
61.625,52.8977
61.627,52.8956
61.629,52.8935
61.631,52.8914
61.633,52.8893
61.635,52.8872
61.637,52.8850
61.639,52.8829
61.641,52.8808
61.643,52.8787
61.645,52.8766
61.647,52.8745
61.649,52.8724
61.651,52.8702
61.653,52.8681
61.655,52.8660
61.657,52.8639
61.659,52.8618
61.661,52.8597
61.663,52.8576
61.665,52.8555
61.667,52.8533
61.669,52.8512
61.671,52.8491
61.673,52.8470
61.675,52.8449
61.677,52.8428
61.679,52.8407
61.681,52.8386
61.683,52.8365
61.685,52.8344
61.687,52.8322
61.689,52.8301
61.691,52.8280
61.693,52.8259
61.695,52.8238
61.697,52.8217
61.699,52.8196
61.701,52.8175
61.703,52.8154
61.705,52.8132
61.707,52.8111
61.709,52.8090
61.711,52.8069
61.713,52.8048
61.715,52.8027
61.717,52.8006
61.719,52.7985
61.721,52.7964
61.723,52.7943
61.725,52.7921
61.727,52.7900
61.729,52.7879
61.731,52.7858
61.733,52.7837
61.735,52.7816
61.737,52.7795
61.739,52.7774
61.741,52.7753
61.743,52.7732
61.745,52.7711
61.747,52.7690
61.749,52.7668
61.751,52.7647
61.753,52.7626
61.755,52.7605
61.757,52.7584
61.759,52.7563
61.761,52.7542
61.763,52.7521
61.765,52.7500
61.767,52.7479
61.769,52.7458
61.771,52.7437
61.773,52.7416
61.775,52.7394
61.777,52.7373
61.779,52.7352
61.781,52.7331
61.783,52.7310
61.785,52.7289
61.787,52.7268
61.789,52.7247
61.791,52.7226
61.793,52.7205
61.795,52.7184
61.797,52.7163
61.799,52.7142
61.801,52.7121
61.803,52.7099
61.805,52.7078
61.807,52.7057
61.809,52.7036
61.811,52.7015
61.813,52.6994
61.815,52.6973
61.817,52.6952
61.819,52.6931
61.821,52.6910
61.823,52.6889
61.825,52.6868
61.827,52.6847
61.829,52.6826
61.831,52.6805
61.833,52.6784
61.835,52.6763
61.837,52.6742
61.839,52.6721
61.841,52.6699
61.843,52.6679
61.845,52.6657
61.847,52.6636
61.849,52.6615
61.851,52.6594
61.853,52.6573
61.855,52.6552
61.857,52.6531
61.859,52.6510
61.861,52.6489
61.863,52.6468
61.865,52.6447
61.867,52.6426
61.869,52.6405
61.871,52.6384
61.873,52.6363
61.875,52.6342
61.877,52.6321
61.879,52.6300
61.881,52.6279
61.883,52.6258
61.885,52.6237
61.887,52.6216
61.889,52.6195
61.891,52.6174
61.893,52.6153
61.895,52.6132
61.897,52.6111
61.899,52.6090
61.901,52.6069
61.903,52.6048
61.905,52.6027
61.907,52.6006
61.909,52.5985
61.911,52.5964
61.913,52.5943
61.915,52.5922
61.917,52.5901
61.919,52.5880
61.921,52.5859
61.923,52.5838
61.925,52.5817
61.927,52.5796
61.929,52.5775
61.931,52.5754
61.933,52.5732
61.935,52.5712
61.937,52.5691
61.939,52.5669
61.941,52.5649
61.943,52.5627
61.945,52.5607
61.947,52.5585
61.949,52.5565
61.951,52.5543
61.953,52.5523
61.955,52.5502
61.957,52.5481
61.959,52.5460
61.961,52.5439
61.963,52.5418
61.965,52.5397
61.967,52.5376
61.969,52.5355
61.971,52.5334
61.973,52.5313
61.975,52.5292
61.977,52.5271
61.979,52.5250
61.981,52.5229
61.983,52.5208
61.985,52.5187
61.987,52.5166
61.989,52.5145
61.991,52.5124
61.993,52.5103
61.995,52.5082
61.997,52.5061
61.999,52.5040
62.001,52.5019
62.003,52.4998
62.005,52.4977
62.007,52.4956
62.009,52.4935
62.011,52.4914
62.013,52.4893
62.015,52.4872
62.017,52.4851
62.019,52.4830
62.021,52.4809
62.023,52.4788
62.025,52.4767
62.027,52.4746
62.029,52.4725
62.031,52.4704
62.033,52.4684
62.035,52.4662
62.037,52.4642
62.039,52.4621
62.041,52.4600
62.043,52.4579
62.045,52.4558
62.047,52.4537
62.049,52.4516
62.051,52.4495
62.053,52.4474
62.055,52.4453
62.057,52.4432
62.059,52.4411
62.061,52.4390
62.063,52.4369
62.065,52.4348
62.067,52.4327
62.069,52.4306
62.071,52.4285
62.073,52.4264
62.075,52.4244
62.077,52.4222
62.079,52.4202
62.081,52.4181
62.083,52.4160
62.085,52.4139
62.087,52.4118
62.089,52.4097
62.091,52.4076
62.093,52.4055
62.095,52.4034
62.097,52.4013
62.099,52.3992
62.101,52.3971
62.103,52.3950
62.105,52.3929
62.107,52.3909
62.109,52.3887
62.111,52.3867
62.113,52.3846
62.115,52.3825
62.117,52.3804
62.119,52.3783
62.121,52.3762
62.123,52.3741
62.125,52.3720
62.127,52.3699
62.129,52.3678
62.131,52.3657
62.133,52.3636
62.135,52.3616
62.137,52.3595
62.139,52.3574
62.141,52.3553
62.143,52.3532
62.145,52.3511
62.147,52.3490
62.149,52.3469
62.151,52.3448
62.153,52.3427
62.155,52.3406
62.157,52.3385
62.159,52.3365
62.161,52.3344
62.163,52.3323
62.165,52.3302
62.167,52.3281
62.169,52.3260
62.171,52.3239
62.173,52.3218
62.175,52.3197
62.177,52.3176
62.179,52.3155
62.181,52.3135
62.183,52.3114
62.185,52.3093
62.187,52.3072
62.189,52.3051
62.191,52.3030
62.193,52.3009
62.195,52.2988
62.197,52.2967
62.199,52.2947
62.201,52.2926
62.203,52.2905
62.205,52.2884
62.207,52.2863
62.209,52.2842
62.211,52.2821
62.213,52.2800
62.215,52.2779
62.217,52.2758
62.219,52.2738
62.221,52.2717
62.223,52.2696
62.225,52.2675
62.227,52.2654
62.229,52.2633
62.231,52.2612
62.233,52.2591
62.235,52.2571
62.237,52.2550
62.239,52.2529
62.241,52.2508
62.243,52.2487
62.245,52.2466
62.247,52.2445
62.249,52.2424
62.251,52.2404
62.253,52.2383
62.255,52.2362
62.257,52.2341
62.259,52.2320
62.261,52.2299
62.263,52.2278
62.265,52.2258
62.267,52.2237
62.269,52.2216
62.271,52.2195
62.273,52.2174
62.275,52.2153
62.277,52.2132
62.279,52.2112
62.281,52.2091
62.283,52.2070
62.285,52.2049
62.287,52.2028
62.289,52.2007
62.291,52.1986
62.293,52.1965
62.295,52.1945
62.297,52.1924
62.299,52.1903
62.301,52.1882
62.303,52.1861
62.305,52.1840
62.307,52.1820
62.309,52.1799
62.311,52.1778
62.313,52.1757
62.315,52.1736
62.317,52.1715
62.319,52.1695
62.321,52.1674
62.323,52.1653
62.325,52.1632
62.327,52.1611
62.329,52.1590
62.331,52.1569
62.333,52.1549
62.335,52.1528
62.337,52.1507
62.339,52.1486
62.341,52.1465
62.343,52.1445
62.345,52.1424
62.347,52.1403
62.349,52.1382
62.351,52.1361
62.353,52.1340
62.355,52.1319
62.357,52.1299
62.359,52.1278
62.361,52.1257
62.363,52.1236
62.365,52.1215
62.367,52.1195
62.369,52.1174
62.371,52.1153
62.373,52.1132
62.375,52.1111
62.377,52.1091
62.379,52.1070
62.381,52.1049
62.383,52.1028
62.385,52.1007
62.387,52.0986
62.389,52.0966
62.391,52.0945
62.393,52.0924
62.395,52.0903
62.397,52.0882
62.399,52.0862
62.401,52.0841
62.403,52.0820
62.405,52.0799
62.407,52.0778
62.409,52.0758
62.411,52.0737
62.413,52.0716
62.415,52.0695
62.417,52.0674
62.419,52.0654
62.421,52.0633
62.423,52.0612
62.425,52.0591
62.427,52.0570
62.429,52.0549
62.431,52.0529
62.433,52.0508
62.435,52.0487
62.437,52.0466
62.439,52.0446
62.441,52.0425
62.443,52.0404
62.445,52.0383
62.447,52.0362
62.449,52.0342
62.451,52.0321
62.453,52.0300
62.455,52.0279
62.457,52.0258
62.459,52.0238
62.461,52.0217
62.463,52.0196
62.465,52.0175
62.467,52.0155
62.469,52.0134
62.471,52.0113
62.473,52.0092
62.475,52.0071
62.477,52.0051
62.479,52.0030
62.481,52.0009
62.483,51.9988
62.485,51.9968
62.487,51.9947
62.489,51.9926
62.491,51.9905
62.493,51.9885
62.495,51.9864
62.497,51.9843
62.499,51.9822
62.501,51.9802
62.503,51.9781
62.505,51.9760
62.507,51.9739
62.509,51.9719
62.511,51.9698
62.513,51.9677
62.515,51.9656
62.517,51.9635
62.519,51.9615
62.521,51.9594
62.523,51.9573
62.525,51.9552
62.527,51.9532
62.529,51.9511
62.531,51.9490
62.533,51.9469
62.535,51.9449
62.537,51.9428
62.539,51.9407
62.541,51.9386
62.543,51.9366
62.545,51.9345
62.547,51.9324
62.549,51.9303
62.551,51.9283
62.553,51.9262
62.555,51.9241
62.557,51.9220
62.559,51.9200
62.561,51.9179
62.563,51.9158
62.565,51.9137
62.567,51.9117
62.569,51.9096
62.571,51.9075
62.573,51.9054
62.575,51.9034
62.577,51.9013
62.579,51.8992
62.581,51.8971
62.583,51.8951
62.585,51.8930
62.587,51.8909
62.589,51.8889
62.591,51.8868
62.593,51.8847
62.595,51.8826
62.597,51.8806
62.599,51.8785
62.601,51.8764
62.603,51.8744
62.605,51.8723
62.607,51.8702
62.609,51.8681
62.611,51.8661
62.613,51.8640
62.615,51.8619
62.617,51.8598
62.619,51.8578
62.621,51.8557
62.623,51.8536
62.625,51.8516
62.627,51.8495
62.629,51.8474
62.631,51.8453
62.633,51.8433
62.635,51.8412
62.637,51.8391
62.639,51.8371
62.641,51.8350
62.643,51.8329
62.645,51.8308
62.647,51.8288
62.649,51.8267
62.651,51.8246
62.653,51.8226
62.655,51.8205
62.657,51.8184
62.659,51.8164
62.661,51.8143
62.663,51.8122
62.665,51.8102
62.667,51.8081
62.669,51.8060
62.671,51.8039
62.673,51.8019
62.675,51.7998
62.677,51.7977
62.679,51.7957
62.681,51.7936
62.683,51.7915
62.685,51.7895
62.687,51.7874
62.689,51.7853
62.691,51.7832
62.693,51.7812
62.695,51.7791
62.697,51.7770
62.699,51.7750
62.701,51.7729
62.703,51.7708
62.705,51.7688
62.707,51.7667
62.709,51.7646
62.711,51.7626
62.713,51.7605
62.715,51.7584
62.717,51.7564
62.719,51.7543
62.721,51.7522
62.723,51.7502
62.725,51.7481
62.727,51.7460
62.729,51.7439
62.731,51.7419
62.733,51.7398
62.735,51.7377
62.737,51.7357
62.739,51.7336
62.741,51.7316
62.743,51.7295
62.745,51.7274
62.747,51.7254
62.749,51.7233
62.751,51.7212
62.753,51.7192
62.755,51.7171
62.757,51.7150
62.759,51.7130
62.760,51.7109
62.762,51.7088
62.764,51.7068
62.766,51.7047
62.768,51.7026
62.770,51.7006
62.772,51.6985
62.774,51.6964
62.776,51.6944
62.778,51.6923
62.780,51.6902
62.782,51.6882
62.784,51.6861
62.786,51.6840
62.788,51.6820
62.790,51.6799
62.792,51.6778
62.794,51.6758
62.796,51.6737
62.798,51.6717
62.800,51.6696
62.802,51.6675
62.804,51.6655
62.806,51.6634
62.808,51.6613
62.810,51.6593
62.812,51.6572
62.814,51.6551
62.816,51.6531
62.818,51.6510
62.820,51.6490
62.822,51.6469
62.824,51.6448
62.826,51.6428
62.828,51.6407
62.830,51.6386
62.832,51.6366
62.834,51.6345
62.836,51.6325
62.838,51.6304
62.840,51.6283
62.842,51.6263
62.844,51.6242
62.846,51.6221
62.848,51.6201
62.850,51.6180
62.852,51.6159
62.854,51.6139
62.856,51.6118
62.858,51.6098
62.860,51.6077
62.862,51.6056
62.864,51.6036
62.866,51.6015
62.868,51.5995
62.870,51.5974
62.872,51.5953
62.874,51.5933
62.876,51.5912
62.878,51.5892
62.880,51.5871
62.882,51.5850
62.884,51.5830
62.886,51.5809
62.888,51.5789
62.890,51.5768
62.892,51.5747
62.894,51.5727
62.896,51.5706
62.898,51.5686
62.900,51.5665
62.902,51.5644
62.904,51.5624
62.906,51.5603
62.908,51.5582
62.910,51.5562
62.912,51.5541
62.914,51.5521
62.916,51.5500
62.918,51.5479
62.920,51.5459
62.922,51.5438
62.924,51.5418
62.926,51.5397
62.928,51.5377
62.930,51.5356
62.932,51.5335
62.934,51.5315
62.936,51.5294
62.938,51.5274
62.940,51.5253
62.942,51.5232
62.944,51.5212
62.946,51.5191
62.948,51.5171
62.950,51.5150
62.952,51.5130
62.954,51.5109
62.956,51.5088
62.958,51.5068
62.960,51.5047
62.962,51.5027
62.964,51.5006
62.966,51.4986
62.968,51.4965
62.970,51.4944
62.972,51.4924
62.974,51.4903
62.976,51.4883
62.978,51.4862
62.980,51.4842
62.982,51.4821
62.984,51.4800
62.986,51.4780
62.988,51.4759
62.990,51.4739
62.992,51.4718
62.994,51.4698
62.996,51.4677
62.998,51.4656
63.000,51.4636
63.002,51.4615
63.004,51.4595
63.006,51.4574
63.008,51.4554
63.010,51.4533
63.012,51.4512
63.014,51.4492
63.016,51.4471
63.018,51.4451
63.020,51.4430
63.022,51.4410
63.024,51.4389
63.026,51.4369
63.028,51.4348
63.030,51.4327
63.032,51.4307
63.034,51.4286
63.036,51.4266
63.038,51.4245
63.040,51.4225
63.042,51.4204
63.044,51.4184
63.046,51.4163
63.048,51.4143
63.050,51.4122
63.052,51.4102
63.054,51.4081
63.056,51.4060
63.058,51.4040
63.060,51.4019
63.062,51.3999
63.064,51.3978
63.066,51.3958
63.068,51.3937
63.070,51.3917
63.072,51.3896
63.074,51.3876
63.076,51.3855
63.078,51.3835
63.080,51.3814
63.082,51.3794
63.084,51.3773
63.086,51.3752
63.088,51.3732
63.090,51.3711
63.092,51.3691
63.094,51.3670
63.096,51.3650
63.098,51.3629
63.100,51.3609
63.102,51.3588
63.104,51.3568
63.106,51.3547
63.108,51.3527
63.110,51.3506
63.112,51.3486
63.114,51.3465
63.116,51.3445
63.118,51.3424
63.120,51.3404
63.122,51.3383
63.124,51.3363
63.126,51.3342
63.128,51.3322
63.130,51.3301
63.132,51.3281
63.134,51.3260
63.136,51.3240
63.138,51.3219
63.140,51.3199
63.142,51.3178
63.144,51.3158
63.146,51.3137
63.148,51.3117
63.150,51.3096
63.152,51.3076
63.154,51.3055
63.156,51.3035
63.158,51.3014
63.160,51.2994
63.162,51.2973
63.164,51.2953
63.166,51.2932
63.168,51.2912
63.170,51.2891
63.172,51.2871
63.174,51.2850
63.176,51.2830
63.178,51.2809
63.180,51.2789
63.182,51.2768
63.184,51.2748
63.186,51.2727
63.188,51.2707
63.190,51.2686
63.192,51.2666
63.194,51.2645
63.196,51.2625
63.198,51.2604
63.200,51.2584
63.202,51.2563
63.204,51.2543
63.206,51.2522
63.208,51.2502
63.210,51.2482
63.212,51.2461
63.214,51.2441
63.216,51.2420
63.218,51.2400
63.220,51.2379
63.222,51.2359
63.224,51.2338
63.226,51.2318
63.228,51.2297
63.230,51.2277
63.232,51.2256
63.234,51.2236
63.236,51.2215
63.238,51.2195
63.240,51.2174
63.242,51.2154
63.244,51.2133
63.246,51.2113
63.248,51.2092
63.250,51.2072
63.252,51.2052
63.254,51.2031
63.256,51.2011
63.258,51.1991
63.260,51.1970
63.262,51.1950
63.264,51.1929
63.266,51.1909
63.268,51.1888
63.270,51.1868
63.272,51.1847
63.274,51.1827
63.276,51.1806
63.278,51.1786
63.280,51.1765
63.282,51.1745
63.284,51.1725
63.286,51.1704
63.288,51.1684
63.290,51.1663
63.292,51.1643
63.294,51.1622
63.296,51.1602
63.298,51.1582
63.300,51.1561
63.302,51.1541
63.304,51.1520
63.306,51.1500
63.308,51.1479
63.310,51.1459
63.312,51.1438
63.314,51.1418
63.316,51.1398
63.318,51.1377
63.320,51.1357
63.322,51.1336
63.324,51.1316
63.326,51.1295
63.328,51.1275
63.330,51.1255
63.332,51.1234
63.334,51.1214
63.336,51.1194
63.338,51.1173
63.340,51.1152
63.342,51.1132
63.344,51.1112
63.346,51.1092
63.348,51.1071
63.350,51.1051
63.352,51.1030
63.354,51.1010
63.356,51.0989
63.358,51.0969
63.360,51.0949
63.362,51.0928
63.364,51.0908
63.366,51.0888
63.368,51.0867
63.370,51.0846
63.372,51.0826
