TIME,DISTANCE,MARKERS,SPEED,MOTORRPMFRONT,MOTORRPMREAR,POWERELECTRICALFRONT,POWERELECTRICALREAR,POWERELECTRICALTOTAL,POWERBALANCE,EFFICIENCYFRONT,EFFICIENCYREAR,TORQUEMECHANICALFRONT,TORQUEMECHANICALREAR,TORQUEROTORFRONT,TORQUEROTORREAR
266.468013,17007.676,0,54.39449,11538.71,11620.16,250,500,750,0.333333,0.962,0.962,199.247,395.611,195.155,396.197
266.488013,17008.766,0,54.39449,11610.74,11674.38,250,500,750,0.333333,0.962,0.962,198.065,393.748,192.676,397.709
266.508013,17009.859,0,54.39449,11652.57,11662.87,250,500,750,0.333333,0.962,0.962,197.16,394.011,202.373,403.908
266.528013,17010.957,0,54.39449,11637.68,11670.59,250,500,750,0.333333,0.962,0.962,197.552,394.087,195.405,387.197
266.548013,17012.058,0,54.39449,11653.99,11701.76,250,500,750,0.333333,0.962,0.963,197.215,393.039,198.495,387.195
266.568013,17013.164,0,55.3581,11694.95,11704.62,250,500,750,0.333333,0.963,0.963,196.709,392.863,189.324,391.234
266.588013,17014.273,0,55.3581,11751.91,11714.21,250,500,750,0.333333,0.963,0.963,195.7,392.605,192.226,388.067
266.608013,17015.387,0,55.3581,11797.74,11723.38,250,500,750,0.333333,0.963,0.963,195.048,392.23,186.791,391.489
266.628013,17016.503,0,55.3581,11935.5,11786.99,250,500,750,0.333333,0.963,0.963,192.788,390.479,187.223,373.191
266.648013,17017.622,0,55.3581,12036.66,11823.26,250,500,750,0.333333,0.963,0.963,191.012,388.973,195.409,388.923
266.668013,17018.745,0,56.30026,12087.57,11952,250,500,750,0.333333,0.963,0.963,190.285,385.373,191.281,358.396
266.688013,17019.871,0,56.30026,12116.72,12180.75,250,500,750,0.333333,0.963,0.963,189.895,378.038,187.615,362.977
266.708013,17021.001,0,56.30026,12120.98,12365.63,250,500,750,0.333333,0.963,0.964,189.854,371.844,186.284,392.161
266.728013,17022.134,0,56.30026,12211.25,12504.13,250,500,750,0.333333,0.963,0.964,188.45,367.527,186.167,402.807
266.748013,17023.271,0,56.30026,12246.87,12411.9,250,500,750,0.333333,0.963,0.964,187.759,369.759,193.904,431.192
266.768013,17024.413,0,57.22717,12316.97,12304.95,250,500,750,0.333333,0.963,0.963,186.73,373.601,191.563,396.606
266.788013,17025.558,0,57.22717,12270.84,12257.34,250,500,750,0.333333,0.963,0.963,187.464,375.235,189.905,386.701
266.808013,17026.708,0,57.22717,12373.56,12227.54,250,500,750,0.333333,0.963,0.963,186.173,376.417,174.965,372.217
266.828013,17027.861,0,57.22717,12263.64,12270.91,250,500,750,0.333333,0.963,0.963,187.465,374.697,195.908,393.404
266.848013,17029.018,0,57.22717,12311.01,12268.94,250,500,750,0.333333,0.963,0.963,186.725,375.225,196.877,367.791
266.868013,17030.179,0,58.22771,12399.16,12367.4,250,500,750,0.333333,0.964,0.964,185.615,371.617,184.588,401.824
266.888013,17031.344,0,58.22771,12537.4,12393.41,250,500,750,0.333333,0.964,0.964,183.64,371.057,180.036,389.471
266.908013,17032.51,0,58.22771,12674.05,12519.67,250,500,750,0.333333,0.964,0.964,181.43,367.804,192.869,361.018
266.928013,17033.681,0,58.22771,12549.87,12657.49,250,500,750,0.333333,0.964,0.964,183.205,363.635,194.429,369.406
266.948013,17034.856,0,58.22771,12448.83,12832.03,250,500,750,0.333333,0.964,0.964,184.89,358.858,183.556,357.794
266.968013,17036.035,0,59.1548,12439.97,12771.17,250,500,750,0.333333,0.964,0.964,185.075,359.652,180.569,412.628
266.988013,17037.219,0,59.1548,12482.19,12603,250,500,750,0.333333,0.964,0.964,184.442,365.123,180.832,374.73
267.008013,17038.408,0,59.1548,12513.43,12548.58,250,500,750,0.333333,0.964,0.964,183.935,366.714,183.374,374.67
267.028013,17039.6,0,59.1548,12539.21,12530.17,250,500,750,0.333333,0.964,0.964,183.578,367.416,182.053,365.507
267.048013,17040.796,0,59.1548,12549.26,12543.78,250,500,750,0.333333,0.964,0.964,183.418,367.098,182.768,360.799
267.068013,17041.996,0,60.12982,12570.3,12572.95,250,500,750,0.333333,0.964,0.964,183.158,366.271,179.991,359.153
267.088013,17043.199,0,60.12982,12617.25,12616.21,250,500,750,0.333333,0.964,0.964,182.485,365.046,179.284,357.045
267.108013,17044.405,0,60.12982,12672.19,12654.36,250,500,750,0.333333,0.964,0.964,181.694,363.932,179.058,357.468
267.128013,17045.615,0,60.12982,12730.92,12723.37,250,500,750,0.333333,0.964,0.964,180.915,362.019,175.306,353.256
267.148013,17046.828,0,60.12982,12757.73,12793.98,250,500,750,0.333333,0.964,0.964,180.428,359.882,181.484,360.716
267.168013,17048.046,0,61.02775,12796.74,12854.7,250,500,750,0.333333,0.964,0.964,179.966,358.316,176.064,352.099
267.188013,17049.266,0,61.02775,12846.12,12900.94,250,500,750,0.333333,0.964,0.964,179.24,357.098,177.84,347.621
267.208013,17050.491,0,61.02775,12920.36,12907.39,250,500,750,0.333333,0.964,0.964,178.314,356.783,171.143,355.716
267.228013,17051.719,0,61.02775,12926.82,12937.2,250,500,750,0.333333,0.964,0.964,178.137,356.001,176.412,353.01
267.248013,17052.95,0,61.02775,12941.65,12959.29,250,500,750,0.333333,0.964,0.964,177.956,355.415,174.919,351.47
267.268013,17054.185,0,61.91407,12942.05,13012.32,250,500,750,0.333333,0.964,0.964,177.916,353.868,177.041,356.827
267.288013,17055.425,0,61.91407,12992.3,13013.68,250,500,750,0.333333,0.964,0.964,177.285,353.95,173.261,349.524
267.308013,17056.667,0,61.91407,13061.77,13034.91,250,500,750,0.333333,0.964,0.964,176.417,353.411,168.167,346.948
267.328013,17057.913,0,61.91407,13075.16,13064.73,250,500,750,0.333333,0.964,0.964,176.036,352.51,180.471,352.404
267.348013,17059.161,0,61.91407,13093.11,13118.55,250,500,750,0.333333,0.964,0.964,175.912,351.2,173.07,343.242
267.368013,17060.414,0,62.78441,13154.13,13254.44,250,500,750,0.333333,0.964,0.964,175.156,347.841,168.945,325.999
267.388013,17061.67,0,62.78441,13181.25,13240.5,250,500,750,0.333333,0.964,0.964,174.74,348.053,172.228,335.939
267.408013,17062.93,0,62.78441,13210.38,13271.09,250,500,750,0.333333,0.964,0.964,174.363,347.079,171.498,346.368
267.428013,17064.193,0,62.78441,13261.1,13321.75,250,500,750,0.333333,0.964,0.964,173.735,345.706,168.617,348.982
267.448013,17065.46,0,62.78441,13342.23,13306.17,250,500,750,0.333333,0.964,0.964,172.672,346.183,168.411,344.633
267.468013,17066.73,0,63.66322,13368.65,13323.62,250,500,750,0.333333,0.964,0.964,172.223,345.821,175.144,338.515
267.488013,17068.003,0,63.66322,13359.47,13405.57,250,500,750,0.333333,0.964,0.964,172.418,343.762,170.29,333.679
267.508013,17069.28,0,63.66322,13359.35,13478.18,250,500,750,0.333333,0.964,0.964,172.423,341.8,170.079,339.643
267.528013,17070.561,0,63.66322,13398.62,13495.43,250,500,750,0.333333,0.964,0.964,171.936,341.369,168.607,338.973
267.548013,17071.847,0,63.66322,13451.22,13494.16,250,500,750,0.333333,0.964,0.964,171.281,341.414,166.994,338.143
267.568013,17073.135,0,64.53965,13520.06,13489.67,250,500,750,0.333333,0.964,0.964,170.349,341.493,170.388,340.508
267.588013,17074.427,0,64.53965,13543.58,13513.34,250,500,750,0.333333,0.964,0.964,170.068,340.998,169.227,333.342
267.608013,17075.721,0,64.53965,13578.26,13587.19,250,500,750,0.333333,0.964,0.964,169.677,339.202,166.031,328.229
267.628013,17077.018,0,64.53965,13571.34,13653.59,250,500,750,0.333333,0.964,0.964,169.745,337.545,167.349,327.514
267.648013,17078.32,0,64.53965,13590.13,13726.86,250,500,750,0.333333,0.964,0.964,169.508,335.802,167.288,322.216
267.668013,17079.625,0,65.40715,13624.74,13731.76,250,500,750,0.333333,0.964,0.964,169.092,335.491,166.052,335.062
267.688013,17080.935,0,65.40715,13662.02,13723.67,250,500,750,0.333333,0.964,0.964,168.625,335.683,166.093,335.584
267.708013,17082.249,0,65.40715,13689.73,13721.86,250,500,750,0.333333,0.964,0.964,168.311,335.783,164.006,331.843
267.728013,17083.567,0,65.40715,13714.54,13733.1,250,500,750,0.333333,0.964,0.964,167.983,335.52,165.357,330.86
267.748013,17084.888,0,65.40715,13750.11,13756.29,250,500,750,0.333333,0.964,0.964,167.545,334.888,165.282,334.945
267.768013,17086.212,0,66.26134,13769.46,13785.05,250,500,750,0.333333,0.964,0.964,167.33,334.315,163.669,325.846
267.788013,17087.538,0,66.26134,13811.48,13818.93,250,500,750,0.333333,0.964,0.964,166.815,333.41,163.669,331.012
267.808013,17088.868,0,66.26134,13847.07,13878.2,250,500,750,0.333333,0.964,0.964,166.422,332.095,160.862,322.364
267.828013,17090.201,0,66.26134,13861.7,13931.45,250,500,750,0.333333,0.964,0.964,166.125,330.978,169.115,310.693
267.848013,17091.538,0,66.26134,13895.47,13979.04,250,500,750,0.333333,0.964,0.964,165.752,329.714,166.712,319.393
267.868013,17092.878,0,67.06869,13953.96,13995.81,250,500,750,0.333333,0.964,0.964,165.02,329.228,168.742,325.418
267.888013,17094.222,0,67.06869,13978.63,14037.74,250,500,750,0.333333,0.964,0.964,164.746,328.36,167.335,316.422
267.908013,17095.568,0,67.06869,14029.22,14058.31,250,500,750,0.333333,0.964,0.964,164.235,327.796,160.972,321.953
267.928013,17096.918,0,67.06869,14048.48,14088.34,250,500,750,0.333333,0.964,0.964,164.001,327.158,161.399,317.043
267.948013,17098.271,0,67.06869,14082.63,14111.09,250,500,750,0.333333,0.964,0.964,163.655,326.434,157.372,330.577
267.968013,17099.626,0,67.85947,14194.65,14167.64,250,500,750,0.333333,0.964,0.964,162.396,325.405,153.835,309.746
267.988013,17100.984,0,67.85947,14176.69,14222.74,250,500,750,0.333333,0.964,0.964,162.529,323.894,159.314,326.73
268.008013,17102.344,0,67.85947,14156.46,14353.5,250,500,750,0.333333,0.964,0.964,162.694,321.298,164.298,297.859
268.028013,17103.709,0,67.85947,14197.06,14350.01,250,500,750,0.333333,0.964,0.964,162.27,321.387,160.921,297.125
268.048013,17105.078,0,67.85947,14248.31,14352.6,250,500,750,0.333333,0.964,0.964,161.795,320.997,152.503,321.607
268.068013,17106.451,0,68.64929,14283.7,14286.07,250,500,750,0.333333,0.964,0.964,161.457,322.681,147.498,309.145
268.088013,17107.826,0,68.64929,14317.04,14296.99,250,500,750,0.333333,0.964,0.964,160.911,322.111,159.626,332.687
268.108013,17109.203,0,68.64929,14365.49,14333.63,250,500,750,0.333333,0.964,0.964,160.375,321.586,158.657,309.951
268.128013,17110.583,0,68.64929,14409.14,14411.01,250,500,750,0.333333,0.964,0.964,159.897,319.861,157.609,308.168
268.148013,17111.965,0,68.64929,14391.32,14507.51,250,500,750,0.333333,0.964,0.964,160.017,317.895,163.637,293.832
268.168013,17113.35,0,69.3875,14418.39,14615.54,250,500,750,0.333333,0.964,0.964,159.816,315.39,155.929,303.318
268.188013,17114.74,0,69.3875,14446.37,14643.49,250,500,750,0.333333,0.964,0.964,159.505,314.556,155.755,320.599
268.208013,17116.133,0,69.3875,14488.53,14562.77,250,500,750,0.333333,0.964,0.964,159.033,316.384,155.851,315.825
268.228013,17117.53,0,69.3875,14513.49,14551.27,250,500,750,0.333333,0.964,0.964,158.743,316.723,156.84,309.283
268.248013,17118.93,0,69.3875,14543.2,14561.57,250,500,750,0.333333,0.964,0.964,158.435,316.448,155.283,312.929
268.268013,17120.332,0,70.14683,14574.37,14582.33,250,500,750,0.333333,0.964,0.964,158.083,315.989,155.946,313.141
268.288013,17121.737,0,70.14683,14597.64,14609.63,250,500,750,0.333333,0.964,0.964,157.843,315.473,154.814,306.888
268.308013,17123.144,0,70.14683,14621.05,14659.87,250,500,750,0.333333,0.964,0.964,157.578,314.353,155.463,308.76
268.328013,17124.553,0,70.14683,14663.7,14721.54,250,500,750,0.333333,0.964,0.964,157.142,313.071,153.32,304.73
268.348013,17125.966,0,70.14683,14688.57,14780.38,250,500,750,0.333333,0.964,0.964,156.859,311.819,154.395,303.999
268.368013,17127.382,0,70.85499,14717.92,14834.02,250,500,750,0.333333,0.964,0.964,156.553,310.681,153.53,303.633
268.388013,17128.801,0,70.85499,14734.71,14829.82,250,500,750,0.333333,0.964,0.964,156.405,310.8,151,301.289
268.408013,17130.223,0,70.85499,14770.08,14833.95,250,500,750,0.333333,0.964,0.964,155.985,310.549,154.158,314.204
268.428013,17131.649,0,70.85499,14820.62,14819.17,250,500,750,0.333333,0.964,0.964,155.472,310.93,152.176,308.888
268.448013,17133.077,0,70.85499,14834.26,14841.95,250,500,750,0.333333,0.964,0.964,155.304,310.497,153.97,304.894
268.468013,17134.507,0,71.56507,14850.31,14882.15,250,500,750,0.333333,0.964,0.964,155.162,309.694,151.763,301.163
268.488013,17135.939,0,71.56507,14861.48,14924.58,250,500,750,0.333333,0.964,0.964,155.045,308.658,151.67,312.74
268.508013,17137.375,0,71.56507,14897.36,14959.28,250,500,750,0.333333,0.964,0.964,154.702,308.04,148.902,304.144
268.528013,17138.814,0,71.56507,14943.87,14968.37,250,500,750,0.333333,0.964,0.964,154.192,307.919,150.631,298.638
268.548013,17140.255,0,71.56507,14971.77,14985.98,250,500,750,0.333333,0.964,0.964,153.949,307.506,146.82,302.413
268.568013,17141.698,0,72.23196,15024.96,15023.66,250,500,750,0.333333,0.964,0.964,153.35,306.75,150.588,300.422
268.588013,17143.143,0,72.23196,15030.03,15052.11,250,500,750,0.333333,0.964,0.964,153.315,306.144,149.234,301.947
268.608013,17144.59,0,72.23196,15039.28,15133.61,250,500,750,0.333333,0.964,0.964,153.18,304.53,152.453,297.457
268.628013,17146.041,0,72.23196,15061.75,15156.79,250,500,750,0.333333,0.964,0.964,152.974,304.045,150.389,298.531
268.648013,17147.495,0,72.23196,15096.76,15163.19,250,500,750,0.333333,0.964,0.964,152.643,303.872,148.072,302.136
268.668013,17148.952,0,72.88385,15130.46,15164.35,250,500,750,0.333333,0.964,0.964,152.292,303.885,148.573,299.11
268.688013,17150.41,0,72.88385,15139.23,15168.17,250,500,750,0.333333,0.964,0.964,152.06,303.776,160.34,301.717
268.708013,17151.871,0,72.88385,15166.01,15194.67,250,500,750,0.333333,0.964,0.964,151.93,303.252,148.69,300.694
268.728013,17153.334,0,72.88385,15196.19,15227.87,250,500,750,0.333333,0.964,0.964,151.639,302.605,147.492,298.847
268.748013,17154.8,0,72.88385,15217.2,15246.12,250,500,750,0.333333,0.964,0.964,151.378,302.213,151.505,300.952
268.768013,17156.267,0,73.5097,15246.08,15276.38,250,500,750,0.333333,0.964,0.964,151.086,301.669,151.73,295.769
268.788013,17157.737,0,73.5097,15261.95,15309.38,250,500,750,0.333333,0.964,0.964,151.01,301.012,144.768,295.706
268.808013,17159.208,0,73.5097,15296.88,15338.81,250,500,750,0.333333,0.964,0.964,150.636,300.555,146.858,284.913
268.828013,17160.682,0,73.5097,15325.18,15338.94,250,500,750,0.333333,0.964,0.964,150.352,300.297,147.074,306.508
268.848013,17162.158,0,73.5097,15347.69,15373.26,250,500,750,0.333333,0.964,0.964,150.106,299.769,148.951,293.759
268.868013,17163.635,0,74.10632,15381.21,15398.8,250,500,750,0.333333,0.964,0.964,149.799,299.279,146.947,292.657
268.888013,17165.114,0,74.10632,15395.72,15430.83,250,500,750,0.333333,0.964,0.964,149.638,298.56,148.459,300.363
268.908013,17166.596,0,74.10632,15413.55,15474.7,250,500,750,0.333333,0.964,0.964,149.443,297.808,150.21,291.402
268.928013,17168.079,0,74.10632,15456.09,15497.67,250,500,750,0.333333,0.964,0.964,149.024,297.217,150.435,303.863
268.948013,17169.565,0,74.10632,15474.1,15512.38,249.999,499.999,749.998,0.333333,0.964,0.964,148.891,297.044,146.754,294.115
268.968013,17171.051,0,74.59733,15467.21,15538.29,249.995,499.991,749.986,0.333333,0.964,0.964,148.921,296.32,149.786,313.128
268.988013,17172.538,0,74.59733,15459.69,15536.38,238.285,476.565,714.85,0.333336,0.964,0.964,142.035,282.624,141.019,285.336
269.008013,17174.026,0,74.59733,15460.15,15495.82,202.497,404.98,607.477,0.333341,0.964,0.964,120.709,240.817,118.661,241.672
269.028013,17175.512,0,74.59733,15325.3,15356,-32.79,-65.65,-98.44,0.333096,0.964,0.964,-21.164,-42.292,-17.032,-34.75
269.048013,17176.994,0,74.59733,15235.56,15284.61,-42.859,-85.903,-128.762,0.332854,0.964,0.964,-27.83,-55.596,-25.543,-47.594
269.068013,17178.47,0,73.99363,15138.48,15194.11,-58.954,-118.228,-177.182,0.332731,0.964,0.964,-38.521,-76.972,-34.402,-69.098
269.088013,17179.941,0,73.99363,15042.73,15120.58,-76.149,-152.872,-229.021,0.332498,0.964,0.964,-50.032,-99.972,-35.481,-81.874
269.108013,17181.407,0,73.99363,15003.5,15007.26,-85.645,-171.314,-256.959,0.333302,0.964,0.964,-56.464,-112.926,-52.273,-105.792
269.128013,17182.864,0,73.99363,15035.15,14956.46,-6.076,-12.153,-18.229,0.333315,0.964,0.964,-4.035,-8.067,-116.48,-89.479
269.148013,17184.314,0,73.99363,14788.5,14892.35,-96.26,-193.556,-289.816,0.332142,0.964,0.964,-64.341,-128.555,-51.751,-118.213
269.168013,17185.756,0,72.13945,14548.02,14791.57,-92.225,-187.245,-279.47,0.33,0.964,0.964,-62.779,-125.196,-72.955,-111.941
269.188013,17187.188,0,72.13945,14532.26,14694.36,-91.309,-184.369,-275.678,0.331216,0.964,0.964,-62.165,-124.099,-60.933,-112.976
269.208013,17188.611,0,72.13945,14502.56,14543.63,-89.274,-178.995,-268.269,0.332778,0.964,0.964,-60.897,-121.733,-58.297,-111.259
269.228013,17190.026,0,72.13945,14435.33,14489.51,-89.275,-178.95,-268.225,0.332836,0.964,0.964,-61.12,-122.185,-46.365,-117.253
269.248013,17191.433,0,72.13945,14241.89,14394.05,-88.837,-179.22,-268.057,0.331411,0.964,0.964,-61.69,-123.164,-55.498,-114.878
269.268013,17192.833,0,70.06279,14117.19,14300.46,-89.136,-180.404,-269.54,0.330697,0.964,0.964,-62.528,-124.756,-71.949,-109.897
269.288013,17194.224,0,70.06279,14089.47,14164.49,-89.125,-179.126,-268.251,0.332245,0.964,0.964,-62.612,-125.1,-66.111,-117.431
269.308013,17195.607,0,70.06279,14020.76,14074.78,-87.439,-175.388,-262.827,0.332687,0.964,0.964,-61.668,-123.262,-53.648,-113.936
269.328013,17196.982,0,70.06279,13903.5,14053.74,-86.418,-174.313,-260.731,0.331445,0.964,0.964,-61.453,-122.685,-51.469,-112.307
269.348013,17198.35,0,70.06279,13733.84,13972.2,-84.507,-171.419,-255.926,0.330201,0.964,0.964,-60.871,-121.368,-56.986,-113.694
269.368013,17199.71,0,68.07105,13787.92,13855.21,-81.834,-164.348,-246.182,0.332413,0.964,0.964,-58.747,-117.383,-61.329,-117.106
269.388013,17201.063,0,68.07105,13708.6,13799.83,-78.638,-158.161,-236.799,0.332088,0.964,0.964,-56.765,-113.378,-56.335,-104.719
269.408013,17202.41,0,68.07105,13628.85,13787.52,-71.901,-144.984,-216.885,0.331517,0.964,0.964,-52.148,-104.069,-38.809,-105.013
269.428013,17203.75,0,68.07105,13675.81,13750.19,-69.103,-138.712,-207.815,0.332522,0.964,0.964,-49.952,-99.801,-37.885,-92.246
269.448013,17205.085,0,68.07105,13623.16,13725.22,-63.141,-127.008,-190.149,0.332061,0.964,0.964,-45.859,-91.553,-43.82,-85.496
269.468013,17206.414,0,66.53957,13519.33,13695.6,-57.29,-115.68,-172.97,0.331214,0.964,0.964,-41.943,-83.599,-43.153,-86.056
269.488013,17207.737,0,66.53957,13418.26,13630.89,-53.53,-108.269,-161.799,0.330843,0.964,0.964,-39.471,-78.595,-36.213,-74.731
269.508013,17209.056,0,66.53957,13363.2,13567.33,-52.285,-105.684,-157.969,0.330983,0.964,0.964,-38.718,-77.102,-36.998,-79.921
269.528013,17210.369,0,66.53957,13327.94,13503.31,-48.944,-98.791,-147.735,0.331296,0.964,0.964,-36.341,-72.386,-34.877,-65.651
269.548013,17211.679,0,66.53957,13343.44,13470.08,-44.934,-90.483,-135.417,0.33182,0.964,0.964,-33.34,-66.449,-37.014,-55.148
269.568013,17212.984,0,65.39555,13406.5,13465.51,-31.947,-64.057,-96.004,0.332767,0.964,0.964,-23.597,-47.088,-29.876,-50.199
269.588013,17214.286,0,65.39555,13424.81,13466.35,-28.979,-58.046,-87.025,0.332996,0.964,0.964,-21.365,-42.662,-22.116,-43.025
269.608013,17215.584,0,65.39555,13406.99,13449.96,-25.053,-50.171,-75.224,0.333045,0.964,0.964,-18.494,-36.917,-18.065,-35.738
269.628013,17216.879,0,65.39555,13418.1,13425.57,-15,-30,-45,0.333333,0.964,0.964,-11.074,-22.117,-21.672,-23.94
269.648013,17218.171,0,65.39555,13334.78,13376.86,-22.444,-44.935,-67.379,0.333101,0.964,0.964,-16.656,-33.243,-14.73,-29.971
269.668013,17219.46,0,64.62981,13274.46,13333.8,-21.956,-43.973,-65.929,0.333025,0.964,0.964,-16.367,-32.636,-14.263,-28.9
269.688013,17220.746,0,64.62981,13208.23,13291.67,-22.102,-44.293,-66.395,0.332887,0.964,0.964,-16.559,-32.978,-14.571,-29.058
269.708013,17222.03,0,64.62981,13152.53,13255.35,-22.445,-45.008,-67.453,0.33275,0.964,0.964,-16.891,-33.605,-16.769,-30.943
269.728013,17223.311,0,64.62981,13113.82,13222.29,-21.949,-44.013,-65.962,0.332752,0.964,0.964,-16.567,-32.947,-16.257,-32.042
269.748013,17224.591,0,64.62981,13118.44,13191.85,-20.757,-41.58,-62.337,0.33298,0.964,0.964,-15.665,-31.2,-17.977,-31.432
269.768013,17225.868,0,63.99958,13139.99,13185.49,-19.573,-39.179,-58.752,0.333146,0.964,0.964,-14.744,-29.408,-14.693,-26.623
269.788013,17227.143,0,63.99958,13161.05,13182.8,-18.896,-37.807,-56.703,0.333245,0.964,0.964,-14.21,-28.377,-13.489,-19.918
269.808013,17228.415,0,63.99958,13142.72,13157.06,-18.699,-37.407,-56.106,0.33328,0.964,0.964,-14.082,-28.139,-13.706,-24.838
269.828013,17229.685,0,63.99958,13118.63,13132.84,-17.926,-35.859,-53.785,0.33329,0.964,0.964,-13.525,-27.023,-12.982,-22.399
269.848013,17230.952,0,63.99958,13098.49,13114.14,-16.93,-33.865,-50.795,0.333301,0.964,0.964,-12.795,-25.562,-13.487,-25.352
269.868013,17232.217,0,63.30713,13094.9,13089.32,-15.59,-31.181,-46.771,0.333326,0.964,0.964,-11.788,-23.58,-14.51,-22.21
269.888013,17233.479,0,63.30713,13076.63,13058.88,-15.391,-30.781,-46.172,0.333341,0.964,0.964,-11.65,-23.331,-11.213,-21.111
269.908013,17234.739,0,63.30713,13038.85,13024.84,-15.214,-30.428,-45.642,0.333333,0.964,0.964,-11.549,-23.125,-10.883,-21.439
269.928013,17235.996,0,63.30713,13001.9,12995.54,-15.079,-30.158,-45.237,0.333333,0.964,0.964,-11.48,-22.973,-10.932,-22.328
